"ts(rawData$bee.change)","ts_x","ts_y","ts_angle"
0,325.571325,175.253523,-0.0505460000000002
0,324.350217,176.196128,0.288401
0,323.365891,179.49836,-0.112285
0,322.165882,181.526373,-0.485240357868385
0,321.040046,184.178552,-0.312144290383097
0,319.057639,184.964909,-0.018323345292796
0,319.790143,184.817435,0.115807081271804
0,320.683759,187.329872,0.339686827625875
0,320.029986,188.455964,-0.32472372665157
1,317.892253,189.425208,-0.131501000401597
0,317.349613,190.986918,-0.163773520433919
0,316.594383,193.018166,-0.0191545839507492
0,317.719385,193.41505,1.34530291608444
0,318.133452,193.830494,-0.0405549999999999
0,316.888579,195.671975,-0.0472679999999999
0,315.535116,195.381827,-0.106916
0,316.443583,198.387905,-0.0891130000000002
0,316.348754,198.269893,0.453810225132169
0,316.128398,197.447529,0.213230087365542
0,314.783217,198.454684,0.0482420725778372
0,315.506495,199.232198,0.51458211331698
0,313.707853,198.908464,-0.513144975789949
0,313.794388,200.1608,0.773478462305813
0,316.49772,198.457364,-0.916969697012565
0,315.044487,197.380361,0.572210486403981
0,313.373644,195.902911,-0.566388944268057
0,312.96923,195.855155,0.0713729170347679
0,312.975659,194.274149,-0.2025701453537
0,310.758518,194.883606,0.135712027730961
0,309.485715,195.775151,0.0134183272690915
0,308.258942,195.667904,-0.168049830921027
0,305.540463,196.05557,0.0171643402983075
0,303.667003,194.531914,0.071454074326379
0,300.290514,194.671819,-0.140038301837231
0,297.06579,194.638203,0.663989415010494
0,295.886689,193.763764,0.0964149999999999
0,294.946928,194.120998,-0.174771
0,294.28631,191.578784,-0.00431299999999979
0,292.157839,190.220936,-0.261846
0,290.907039,187.012827,1.36113919710541
0,288.582043,183.954282,0.252940346209288
0,288.2755,182.504806,0.0127632042285146
0,291.687051,180.00275,0.277335446573577
0,293.994015,177.501258,-0.0131952328835991
0,295.861824,177.413469,0.0762458017707557
0,296.053124,177.490102,-0.0780149095241338
0,298.379539,174.380194,-0.095472366031462
0,300.175897,173.881666,0.215713523447816
0,299.679561,170.445395,0.30912564269363
0,302.003103,166.378908,0.118856999999999
0,304.10392,166.199033,-0.120392
0,303.577647,166.003815,-0.0739450000000001
0,304,166,-0.0742969999999996
0,305,165,-0.0448060000000003
0,305,165,-0.203424
0,307,164,-0.0391199999999996
0,309,163,1.48991860206507
0,310,165,-0.296317814472929
0,310,165,0.449861804736673
0,312,165,0.981161061260979
0,310,168,-0.116517
0,309,168,0.458639912707242
0,308,169,0.0648137728819409
0,309,169,0.00369284648108614
0,309,169,-0.0786955560811968
0,308,170,0.00544589418469488
0,308,171,0.0546570464479414
0,308,170,0.0702100174562861
0,308,170,0.00306660372527068
0,307.173611,169.072348,-0.995177057940798
0,307.937957,170.566477,0.636462358213245
0,307.673235,173.54189,0.370197407497183
0,307.410255,176.187641,-0.396175598865146
0,305.668152,177.364903,0.551213444572682
0,305.293144,178.537867,-0.077002512011203
0,304.027724,180.089381,0.681881767140977
0,303.525061,183.405527,-0.0813709999999999
0,302.384365,185.080435,-0.612607293332254
0,299.113202,187.220807,-0.153573079360354
0,297.765004,191.199534,0.145694523143964
0,299.665482,192.777699,0.117029491257977
0,298.924789,194.180826,0.357072358290667
0,296.626202,196.283392,-0.00260000000000016
0,297.468918,197.673533,-0.0400800000000001
0,295.606063,198.363347,-0.0566499999999999
0,294.374697,199.611164,-0.0994999999999999
0,293.097967,201.375423,0.00417500000000004
0,291.838347,203.940064,-0.0181050000000003
0,290.697067,208.968249,-0.312144
0,289.285437,209.309701,0.0201480000000003
0,288.766233,209.018628,0.034986
0,287.019757,210.356823,-0.0474160000000001
0,286.986523,212.177427,-0.0428549999999999
0,285.624567,213.391446,0.0439309999999997
0,283.131171,215.199713,-0.0768749999999998
0,279.331178,218.193276,-0.062203
0,276.368957,218.015473,-0.105969
0,274.619724,220.166997,-0.035388
0,271.48857,219.643898,0.080719
0,269.35962,221.305649,-0.099888
0,268.778974,221.498786,-0.040732
0,268.725398,220.610957,-0.0214960000000002
0,269.584115,218.526803,0.119736
0,269.60776,217.16849,0.079178
0,270.367094,217.408869,0.150069
1,269.782047,220.100756,-0.87936412108942
0,269.879868,221.436748,0.0263222242058152
0,269.51461,223.935583,-0.225363774862496
0,271.058034,225.06458,0.038338023762535
0,269.939787,225.242372,0.0231671220679237
0,269.206629,226.547242,-1.56131812767415
0,269.471199,228.133831,0.090878
0,269.358093,229.848964,0.0833019999999998
0,270.746678,230.709754,0.167553
0,271.104165,231.435455,0.142815307179587
0,271.151167,232.164297,0.114728
0,271.056743,231.70871,-0.0394950000000001
0,269.197033,232.576013,0.283967
0,270.540213,232.356226,-0.285685263576082
0,272.832357,230.678403,-0.414201600486582
0,277.706916,230.936131,-0.604820785033451
0,281.336507,229.702128,0.822734019196088
0,282.15751,227.866761,-0.662804906278972
0,286.371667,227.090401,0.675656754007127
0,290.672285,228.856615,-0.0554299790377417
0,294.72282,228.058123,-0.129773326358285
0,297.018105,227.823471,-0.172049652467404
0,300.226463,226.697709,-0.18936293090677
0,301.955987,224.410243,-0.345073350546325
0,302,225,-0.0201933026637784
0,302,225,0.0163229491703261
0,302,224,0.00453412422769173
0,302,224,-0.347327402835634
0,302,223,0.42689354122311
0,303.921106,225.01586,-0.223947927238711
0,303,223,-0.157722613984398
0,303.366298,223.644311,0.0504720000000001
0,303.719434,223.348261,0.144583
0,302.669458,222.391372,0.107749
0,304.57805,220.069199,-0.0478369999999995
0,306.236907,217.469715,0.115978
0,306.537025,216.606854,0.0335299999999998
0,307.783147,215.007801,0.195743999999999
0,310.040546,213.935137,-0.0409949999999997
0,311.228898,211.024387,-0.0154060000000005
0,312.195441,207.781062,0.134037
0,311.596685,205.109062,-0.0708079999999995
0,312.13976,201.42665,0.0909149999999999
0,313.892261,198.482352,0.029185
0,316.39483,196.241993,0.116988
0,318.156239,194.225265,0.0927739999999995
0,321.761041,190.755799,0.160004000000001
0,322.249797,185.780169,-0.185365
0,321.465781,182.982511,0.111416999999999
0,322.553381,184.467444,-0.00908299999999951
0,324.677071,181.022452,0.14452
0,328.484079,181.773024,-0.144297
0,331.660688,179.339832,-0.128364
0,333.909273,177.69457,-0.051507
0,334.170989,175.143342,-0.107885
1,337.459549,173.936129,-0.135737
0,336.901402,170.929792,-0.12578
0,330.891273,168.715507,-0.0359810000000005
0,331.667153,168.525482,-0.169129
0,332.488337,168.347736,0.0271889999999999
0,331.929318,167.357914,-0.185502
0,331.711875,168.204269,0.034179
0,332.39422,168.241697,0.190917
0,332.558579,167.507402,-0.0871389999999996
0,337.495531,171.899002,0.161346
0,334.41261,169.548699,0.0550230000000003
0,338.363061,170.026461,-0.115787
0,336.458249,165.431648,-0.414922
0,338.047835,167.705071,0.186669999999999
0,339.103853,169.753441,0.190229
0,339.306074,166.400647,-0.12521
0,341.652425,170.165601,-0.134287
0,337.368907,171.447517,-0.789318
0,336.987804,171.544112,1.112592
0,333.441385,168.560325,0.114304
0,335.616689,167.684481,0.823147
0,337.118757,166.116111,-0.763078
0,342.007594,167.797351,0.292663
0,344.318976,166.816033,-0.475836999999999
0,345.053889,166.492996,-0.204426
0,349.413433,166.907679,0.164876
0,346.896431,163.547239,-0.204024
0,349.694924,168.630188,0.0943770000000006
0,346.908466,163.240887,-0.1498
0,350.028146,163.987242,0.702246
0,350.442072,160.868457,-0.741336
0,353.084645,163.783775,0.823091999999999
0,353.288991,162.981471,-0.689653
0,355.437004,165.732887,0.247595
0,354.062734,162.976164,-0.246289
0,354.64151,163.411063,-0.015663
0,358.92201,163.225552,-0.0635839999999996
0,353.970882,161.488607,-0.118906000000001
0,352.784077,163.927102,1.057258
0,354.699641,161.340002,-1.120152
0,354.859409,162.142731,0.969073
0,355.891599,159.840461,-0.833525999999999
0,357.236322,159.698916,0.876112999999999
0,360.469085,157.42777,-0.614840999999999
0,364.1976,162.632206,0.390014
0,364.089873,157.370807,-0.201875
0,363.154126,156.990101,0.0807649999999995
0,365.197679,160.01543,0.384558
0,365.676153,161.548259,0.16232
0,365.120446,160.721953,0.0466379999999997
0,365.744164,162.012632,-0.832817666047677
1,364.185919,162.276228,0.127518963243718
0,366.369769,159.198984,-1.02887938496518
0,363.368751,161.788646,-1.19950698413207
0,361.547244,160.530016,0.323956418311415
0,361.092978,159.660678,-0.0372440000000003
0,360.512067,158.56826,0.14362
0,360.61492,156.060038,0.12851
0,359.42099,155.058469,0.0532499999999998
0,357.575828,150.975742,0.0947360000000002
0,355.555069,146.449419,0.156872
0,352.666621,147.222568,-0.019018
0,351.364333,145.125964,0.0248569999999999
0,348.034937,145.072879,-0.0784113514337337
0,347.613307,143.065488,-0.719097532964978
0,344.432954,141.32689,0.0909300139603539
0,344.384655,140.23074,-0.337168388474235
0,342.470774,139.48824,-0.0969909531704776
0,338.312321,140.811023,-1.24705044150672
0,336.122877,142.311448,-0.131459
0,336.962108,140.699982,0.191946
0,333.85402,141.374449,-0.115233
0,332.420132,141.391458,0.0549130000000002
0,332.481876,141.109654,0.147269
0,331.4859,141.627265,0.00430799999999998
0,331.320006,140.385606,0.164096
0,329.788685,139.966883,0.0734509999999999
0,329.633055,142.537573,-0.0287600000000001
0,327.922108,143.222555,0.0473919999999999
0,326.52395,144.547898,0.169789
0,324.387652,144.911373,0.0909960000000001
0,326.135195,145.65452,-0.000107999999999997
0,326.591724,145.845563,-0.00226199999999999
0,326.972995,146.252441,-0.0144610000000003
0,326.355916,146.387487,0.0606990000000001
0,325.710903,147.879643,0.0922160000000001
0,326.124235,147.620765,-0.513927660197606
0,326.078431,148.987021,-0.624378802606138
0,325.444144,150.813286,0.871440077358849
0,325,155,0.296707385444895
0,322,155,-0.39644768963813
0,316,158,-0.259016478422332
0,315,161,-0.0232735815610683
0,315,162,0.757119592603637
0,315,163,-0.0318101536515076
0,314,164,-0.0654070958744084
0,315,164,-0.891423326484488
0,315,164,0.288365191967562
0,315,165,0.381882881732416
0,315,165,-0.127781134908603
0,315,165,-0.584709267717707
0,315.38515,163.809638,-0.983457284455578
0,314.579359,164.52741,0.166451
0,314.074194,165.466496,0.0443899999999999
0,314.757622,166.461447,0.0767790000000002
0,316.115684,169.822082,0.190894
0,318.17113,171.683217,-0.0687730000000002
0,317.93989,173.480809,0.149331
0,318.207288,172.320684,-0.0243209999999998
0,318.770761,171.719752,-0.826271618670759
0,316.475343,173.545482,0.377841842022394
0,317.361897,174.495097,-0.609507117226828
0,317.138864,173.891394,-0.464068538602096
0,321.590362,170.607653,0.979503820586751
0,324.38569,173.363995,-0.107407978998464
0,327.54029,175.92703,-0.0454866167152689
1,326.117898,178.58113,-1.28849892161774
0,325.070979,178.596476,-0.611367524367782
0,326.352844,175.050877,1.45490070443291
0,330.291516,177.0889,-0.873410704432912
0,331.075367,172.521872,-0.600255
0,332.700982,176.978002,0.571543999999999
0,330.254013,173.961416,-0.465031999999999
0,332.895331,179.105267,0.0762039999999997
0,332.898013,176.642588,-0.0406000000000004
0,332.649478,177.639793,1.93319478225817
0,335.363152,178.468299,-1.76725978225817
0,333.96649,174.819112,-0.161208
0,337.01795,178.343645,0.218625
0,335.078913,173.468108,-0.49833
0,333.430688,176.455079,0.720065
0,336.454269,174.949808,-0.470119
0,336.728833,178.458378,-0.163478
0,339.080385,176.370874,1.32657462139127
0,339.009368,178.195204,0.721630889211249
0,341.824552,177.731722,-1.85762251060251
0,339.168677,175.96729,-0.191339
0,340.795764,180.180056,0.170575
0,343.248762,175.193173,1.2574290591883
0,343.153848,178.650593,-0.596546059188298
0,340.134596,175.456955,-0.45166
0,343.300287,178.732241,0.427035
0,344.906308,174.489351,1.4863574787833
0,347.433563,179.47872,-2.1184574787833
0,349.08155,175.735901,0.210023000000001
0,348.417464,175.291272,-0.100453
0,350.227361,177.471791,0.287347
0,349.399295,171.824612,-0.466839
0,350.073076,175.677685,0.643637
0,348.236974,171.899058,-0.455916999999999
0,349.364607,170.876219,0.877768
0,348.886194,173.599618,1.19195096562749
0,351.395238,176.330222,-0.996321483565387
1,354.549247,178.226814,0.203306981072288
0,355.899134,175.12342,-0.184688722081424
0,359.708369,178.21508,-0.662343012151817
0,359.090626,173.185828,0.664825950898815
0,364.980511,174.77487,0.118887532736461
0,367.594261,171.390197,1.18281644105336
0,367.95303,176.558685,0.245386
0,371.14128,175.743147,-0.163020302975613
0,372.00023,173.592596,0.466361336417753
0,371.340981,172.407871,0.253956635081962
0,370.906021,171.882125,-0.0674733400077965
0,369.19139,173.231268,0.0940153553349716
0,368.833911,174.020351,0.048260938610015
0,370.313893,175.818988,0.00158353594751093
0,370.966566,176.556846,1.23411649518099
0,368.425604,177.669463,-0.0688109999999997
0,369.087508,177.590863,-0.0911363071795863
0,368.616321,178.171606,-0.198112
0,368.802652,178.936259,-0.0236699999999992
0,367.870545,179.059777,-0.221641000000002
0,366.847366,178.721228,-0.0654089999999989
0,368.550533,177.204211,-0.030856
0,368.442755,178.307839,-0.163575
0,368.580247,178.083755,0.0130309999999998
0,368.550807,177.976911,-0.0864229999999999
0,367.547878,179.311705,-0.175451000000001
0,367.325954,180.006439,-0.138152999999999
0,365.9773,181.051331,0.00613499999999867
0,366.748557,181.381982,-0.118969
0,366.366823,182.112191,-0.129173999999999
0,364.493276,181.344932,0.817460348216795
0,362.179801,180.169028,0.438642304475819
0,359.523964,180.291794,0.0389507227845249
0,357.933214,180.119956,0.0715960945310297
0,356.403255,179.852274,0.0505604876605985
0,352.977844,178.929129,-0.251202833263551
0,349.851266,180.552088,0.310844769390962
0,346.569451,181.494571,-0.0399181642049986
0,343.797606,180.03911,0.0816988511087007
0,340.813371,179.772416,0.00877340804431403
0,337.49767,179.250649,0.0944939785744769
0,335.933544,179.015803,0.115561927432158
0,332.585394,176.652299,-0.166862046750868
0,329.043243,176.417053,-0.193151348400625
0,325.360069,175.89063,0.408169644071319
0,323.250724,176.218531,-0.230093468531734
0,321.852172,178.773436,0.575467941499116
0,319.322657,177.446872,0.18514804231978
0,316.417257,175.314855,-0.110222605715207
0,314.35108,171.541159,0.503658837987084
0,312.751627,169.969433,-0.376796607116261
0,312.561841,168.407469,0.260486767502446
0,312.097047,167.17086,0.284500137236046
1,310.253644,165.065987,1.51089711832766
0,307.800342,164.809745,-0.221509
0,308.300799,166.541025,-0.716925024303102
0,308.495165,165.596209,0.542086024303102
0,306.593103,165.090802,-0.0847000000000007
0,305.665906,165.241051,-0.0581059999999995
0,305.010894,165.209378,-0.0126169999999997
0,304.900628,165.338165,-0.0387330000000006
0,306.115165,166.160012,0.031917
0,307.818565,165.114445,-0.205804
0,312.252227,163.416748,-0.034173
0,310.642665,161.919244,-0.000856000000000634
0,311.599212,163.302388,0.0499720000000003
0,313.050149,162.952169,-0.063339
0,315.512674,164.34901,0.052416
0,316.907999,159.594024,-0.21626
0,317.267743,163.202856,0.092028
0,313.504287,159.71685,-0.0127549999999994
0,317.734914,163.873804,0.268698
0,315.450804,159.713056,-0.192198
0,317.065954,161.628556,0.0441609999999999
0,314.901882,161.780082,-0.0717339999999993
0,315.630883,157.512936,-0.116163
0,318.332124,161.292432,0.568415
0,316.493921,158.130541,-0.424889
0,320.109479,163.284115,0.187064
0,316.656896,158.96559,-0.985619
0,317.302237,162.55918,0.921084
0,317.298455,158.265684,-0.141507
0,321.309634,158.482502,-0.0400520000000002
0,324.068484,161.082457,-0.0325389999999999
0,323.614515,159.39725,-0.765652999999999
0,324.905889,161.028269,0.804981
0,322.76479,160.577258,-0.644891
0,324.842568,161.622364,0.967947000000001
0,324.859123,157.429761,-0.123052
0,323.13859,155.271859,-0.419723
0,326.230214,160.228534,0.233966000000001
0,323.61462,158.448849,-0.775179000000001
0,326.336106,158.534436,0.834827000000001
0,324.167799,156.306856,-0.63037
0,328.930783,154.624015,0.436424
0,328.8278,148.610977,0.149252
0,328.158904,149.323675,-0.101712999999999
0,331.678152,151.854117,0.255389999999999
0,327.163626,149.398498,-0.263507
0,330.355428,151.136481,0.303446
0,329.504834,146.605777,-0.318623
0,330.660176,151.133393,0.601344999999999
0,331.308494,146.226829,-0.485742
0,333.714015,150.176137,0.125558000000001
0,334.050432,145.840821,-0.192854000000001
0,335.849346,147.350965,0.122344
0,337.783447,145.24809,-0.0499419999999997
0,336.299254,145.206511,-0.189007
0,338.697338,148.939312,0.228412
0,338.693384,144.649009,-0.107299
0,343.063673,147.66924,0.261841
0,345.181667,144.357653,0.28803
0,349.29892,147.136829,0.070881
0,349.733735,148.94363,0.016051
0,349.546653,148.410284,0.192248
0,350.55296,147.038958,0.246191
0,351.042284,146.463347,0.063285
0,351.308764,145.42697,-1.57002251560913
0,347.826715,144.2147,0.41523258926101
1,350.07344,143.738495,-0.343692021643672
0,350.378603,143.516573,-0.700728714809465
0,350.571179,143.587938,-0.492861990788537
0,351.992674,140.431616,-0.000124000000000013
0,351.883057,140.212379,0.159799
0,351.399551,140.023689,-0.0135779999999999
0,348.041387,140.501531,0.434132
0,348.850865,138.06966,0.155221
0,347.089348,138.393357,-0.955555558441449
0,345.084846,136.643828,0.179120698861212
0,342.572411,136.795571,-0.408565240301955
0,337.716175,136.095509,0.0684308450876632
0,336.503885,136.248438,-0.348860673911886
0,335.116888,136.005442,0.277895221945312
0,333.316113,137.28536,-0.269480099583769
0,330.109579,137.991519,0.640054434326653
0,329.135265,134.528133,-0.603886329861941
0,327.832462,135.10442,-0.210720888483008
0,325.914554,136.627311,0.00546467482374835
0,323.281039,137.315519,-0.0583442842081277
0,318.652829,141.162656,0.332990997783962
0,317,141,0.175814920640882
0,313.375755,139.414617,-1.18814337226709
0,312.882151,139.015734,-0.000519999999999854
0,312.526234,138.856272,0.029725
0,309.763726,138.187164,0.0593349999999999
0,310.337605,138.39435,0.123998
0,309.705821,138.079716,0.0653560000000004
0,309.897603,139.427494,0.083116
0,308.583602,140.118219,0.203984
0,306.138437,140.614744,0.0171140000000003
0,305.602029,142.24529,-1.16938651760604
0,306.799785,142.088902,0.24925382166928
0,308.221326,142.687882,-0.0523125760761562
0,307.64544,142.410189,-0.505611273918258
0,306.930764,141.019013,0.00183033494576046
0,308.034163,140.084242,0.00359327827855438
0,308.023666,140.146119,0.17583334072397
0,308.548529,141.802896,-1.25154775442732
0,309.187153,140.428365,0.0648949999999999
0,307.515511,141.691282,0.19438
0,307.977628,141.074734,0.144908
0,309.514582,143.514761,0.0208819999999998
0,309.744657,143.482565,0.108439
0,310.54505,143.528465,0.0376080000000001
0,310.473369,144.297053,-0.0198450000000001
0,307.764475,145.29899,0.092133
0,308.305595,145.452966,0.052851
0,308.590621,147.061266,0.188278
0,307.046775,148.220292,0.0745140000000002
0,306.603338,148.205699,0.0539769999999997
0,308.051157,147.704901,0.0835350000000001
0,310.459294,148.802924,-1.07580968323993
0,312.475161,148.280109,-0.0758424184918983
0,312.335789,148.068532,0.00339979295182606
0,311.672366,148.19243,-0.624692963696381
0,311.827086,147.922607,0.926912415401094
0,312.274801,149.934501,-1.23451731235642
0,315.309858,147.183504,0.688197966455549
1,319.919539,148.620184,0.373186613918651
0,321.149361,147.520703,-0.788739980240678
0,320.578001,151.204197,0.390455633066953
0,324.60994,146.25258,0.769714451482621
0,325.257634,151.405581,-1.75312616884118
0,325.682689,146.225843,0.72957960219225
0,327.163654,149.36853,-0.70750660219225
0,326.921259,146.641655,0.996916706883275
0,325.984775,149.720729,-0.288783193874528
0,326.77715,148.812119,-1.03121851300875
0,329.767832,149.028791,1.30877706594967
0,331.714995,150.972692,0.708045581841389
0,329.641122,146.449006,-0.464079152004293
0,332.029247,151.348699,-1.48445649578677
0,334.789877,145.754084,1.42666324617446
0,330.028546,148.849747,-1.06402224617446
0,331.791565,148.722887,0.332263926586529
0,330.76122,149.67861,-0.877878926586529
0,336.897668,149.572636,1.74762283487495
0,337.287122,146.212555,-0.481240138049598
0,337.590958,150.407221,1.27674037702394
0,337.160217,144.432528,-0.694658514945068
0,339.039928,149.892308,-0.321418568448385
0,340.174254,145.376315,0.116499145858538
0,338.992201,149.16529,-1.42443813631438
0,340.686352,146.132889,-0.093235
0,341.539711,149.196502,1.39071013309419
0,341.365625,151.088341,0.268779500747012
0,342.763262,146.106838,-0.0671473884788731
0,341.411478,152.294443,0.578132970001238
0,342.60738,146.897837,-0.788701942838061
0,342.908011,146.919947,-0.542817272525508
0,344.308937,147.838008,-0.865686999999999
0,348.277246,151.244892,2.33077204574007
0,347.849484,152.342648,-2.11116604574007
0,347.371768,147.53941,1.20450211117492
0,350.191834,151.042178,-0.783762111174915
0,349.246876,148.0661,-0.581440000000001
0,346.028783,148.265572,1.197885
0,350.847329,144.406147,-0.736135
0,348.476649,147.924945,0.561106
0,349.873995,147.588523,-1.091993
0,351.232542,149.735478,0.768528
0,355.225814,146.93694,-0.563751
0,357.832019,151.336358,-0.184833
0,360.47534,148.425615,1.65958171239503
0,361.712539,149.18985,0.407446927723097
1,361.209169,147.156153,0.0382032842498679
0,361.182463,146.457097,0.484730729221796
0,362.151968,147.788536,0.0221339999999999
0,360.695093,148.491353,-0.0443829999999998
0,360.964493,149.711548,0.0228549999999998
0,361.683942,150.055654,-0.0366019999999998
0,360.542253,150.223493,-0.0738380000000003
0,360.909235,150.38408,0.00841400000000014
0,364.973271,151.782687,-0.155212
0,365.816167,151.98264,-0.060883
0,366.460349,153.594106,-0.0180539999999998
0,367.869316,155.245762,-0.208835
0,369.330261,156.897167,0.000465999999999855
0,370.647302,158.672307,0.841395133470516
0,371.3513,160.125106,-0.0774549730352374
0,372.629487,162.875702,0.525125550163571
0,372.742348,166.581291,-0.0890602721963143
0,371.932124,167.526727,0.400815437998203
0,372.848471,168.258742,0.481052078350766
0,372.413953,169.539548,0.492878391658702
0,372.094887,170.904346,-0.874717441341652
0,369.911794,173.216515,0.825321441341651
0,369.501289,174.051091,-0.072082
0,367.606793,174.339319,-0.00940299999999983
0,367.52327,177.472173,-0.142219
0,368.512259,179.288441,-0.183496
0,365.085286,177.893832,-0.00202100000000005
0,360.731575,180.570914,-0.0570149999999998
0,361.068364,183.937625,-0.217877
0,358.986096,184.16764,-0.161041
0,359.241751,185.467451,-0.117313
0,357.184573,186.28198,0.055129
0,356.20043,188.281806,-0.199061
0,356.730597,189.467732,-0.105897
0,354.139534,191.200081,-0.0144490000000002
0,352.783264,192.643138,-0.088274
0,350.410832,193.243534,1.21001219556488
0,349.612663,193.388405,0.0535599288502695
0,347.498114,193.689429,0.102764574684468
0,345.8187,194.777466,0.000867878570192993
0,346.332939,195.444124,0.0521519402534421
0,343.205141,194.578341,0.791247135666545
0,342.339383,195.131948,-0.074163
0,340.23377,195.14666,-0.100546
0,339.162212,195.808783,-0.0539210000000003
0,338.242122,193.478955,-0.119267
0,337.833144,192.607316,0.0676899999999998
0,337.718308,191.826723,-0.079224
0,335.783958,190.646614,0.00831699999999991
0,334.703616,188.535449,-0.0931419999999998
0,332.436169,185.272105,-0.0772749999999998
0,330.555341,182.140464,-0.235436
0,330.393042,181.601878,1.0853575635109
0,329.988917,179.895206,-0.0829297413607391
0,327.1762,177.634058,0.151574385180723
0,327.532172,178.401287,0.148614991945053
0,327.064222,177.649074,0.602812910255094
0,327.275051,177.830266,-0.565993689167591
0,327.748986,175.804457,0.569109363885672
1,323.644258,173.922722,0.485805869340687
0,322.42643,174.294832,-0.103140000000001
0,324.188009,173.107864,-0.0538029999999994
0,325.723455,167.207723,-0.128746
